10;f7;1;1;0;0.1;3629;1.235834047;inf;inf;   f0() = (1.235834047) x1 x1 x1 cos 1 x1 - - - sin sin + 
10;f10;1;0;0.001;0.01;15727;4.102369625;inf;inf;   f0() = (4.102369625) x2 x2 - x1 x1 - log - sin x1 x2 cos cos / + 
10;f8;1;1;0;0.1;4191;1.615559224;inf;inf;   f0() = (1.615559224) x1 cos x1 x1 x1 - / + 1 log x1 + x1 exp log * + log log sin 1 1 - exp + 
10;f1;1;1;0.001;0.01;3779;1.445345469;inf;inf;   f0() = (1.445345469) x1 x1 exp * 
10;f2;1;1;0.001;0.01;3714;0.7561933763;inf;inf;   f0() = (0.7561933763) x1 sin x1 exp 1 - exp * 
10;f3;1;1;0.001;0.01;2948;2.157245102;inf;inf;   f0() = (2.157245102) x1 log x1 1 cos - + exp x1 exp + x1 * 
10;f4;1;1;0.001;0.01;3545;1.162677846;inf;inf;   f0() = (1.162677846) x1 1 x1 sin - / exp log 
10;f10;1;1;0;0.001;13812;4.102369625;inf;inf;   f0() = (4.102369625) x1 exp log x2 cos cos / 
10;f8;1;1;0.001;0.01;2998;2.652146072;inf;inf;   f0() = (2.652146072) x1 log sin 1 1 - exp + 
10;f7;1;1;0.001;0.01;3703;0.6658095728;inf;inf;   f0() = (0.6658095728) x1 1 cos + x1 1 exp / exp log * 1 / x1 sin + 
10;f6;1;1;0.001;0.01;4379;0.7047780252;inf;inf;   f0() = (0.7047780252) x1 x1 sin x1 x1 * sin cos + 1 log 1 x1 + 1 exp * + 1 exp + log / exp * 
10;f5;1;1;0.001;0.01;4730;0.7945991889;inf;inf;   f0() = (0.7945991889) x1 sin sin cos exp cos 
10;f2;1;1;0.001;0.1;2654;0.722635833;inf;inf;   f0() = (0.722635833) x1 x1 x1 + 1 log 1 x1 + 1 exp + + 1 sin + log / exp * 
10;f9;1;1;0;0.001;16230;0.96867002;inf;inf;   f0() = (0.96867002) x2 x2 x2 - sin + sin x2 * x1 sin + 
10;f1;1;1;0.001;0.1;3826;1.445345469;inf;inf;   f0() = (1.445345469) x1 x1 exp * 
10;f9;1;1;0;0.01;14636;0.96867002;inf;inf;   f0() = (0.96867002) x2 sin x2 * x1 sin + 
10;f3;1;1;0.001;0.1;3734;1.762009905;inf;inf;   f0() = (1.762009905) x1 1 x1 sin - / 
10;f6;1;1;0.001;0.1;3132;1.122469073;inf;inf;   f0() = (1.122469073) x1 x1 sin x1 cos + x1 log 1 x1 + 1 exp + + 1 exp + log / exp * 
10;f4;1;1;0.001;0.1;3722;1.162677846;inf;inf;   f0() = (1.162677846) x1 1 x1 sin - / 
10;f10;1;1;0;0.01;14749;4.373906176;inf;inf;   f0() = (4.373906176) x2 x1 x1 sin + * cos x1 * x2 cos * x1 sin + 
10;f7;1;1;0.001;0.1;3501;1.661730398;inf;inf;   f0() = (1.661730398) 1 x1 + x1 sin x1 log - sin sin - 
10;f5;1;1;0.001;0.1;4624;0.4935299574;inf;inf;   f0() = (0.4935299574) x1 x1 x1 sin sin cos + - log x1 cos * 
10;f10;1;1;0;0.1;12037;2.990703061;inf;inf;   f0() = (2.990703061) x1 x1 sin + x2 cos * 
10;f8;1;1;0.001;0.1;4492;0.5943283115;inf;inf;   f0() = (0.5943283115) 1 log cos 1 log exp cos - x1 x1 * x1 log * cos cos x1 + + 1 sin sin / log 
10;f4;1;1;0.01;0.1;2823;2.849681223;inf;inf;   f0() = (2.849681223) x1 x1 exp x1 cos / 1 / * 
10;f1;1;1;0.01;0.1;3746;1.445345469;inf;inf;   f0() = (1.445345469) x1 x1 exp * 
10;f2;1;1;0.01;0.1;3825;0.9567932544;inf;inf;   f0() = (0.9567932544) x1 x1 sin x1 + x1 log 1 x1 - 1 exp + + 1 exp + log / exp * 
10;f3;1;1;0.01;0.1;3874;1.762009905;inf;inf;   f0() = (1.762009905) x1 1 x1 sin - / 
10;f9;1;1;0;0.1;14708;0.96867002;inf;inf;   f0() = (0.96867002) x2 sin x2 * x1 sin + 
10;f7;1;1;0.01;0.1;3798;1.820170568;inf;inf;   f0() = (1.820170568) 1 1 exp sin sin * 1 + 1 x1 / - exp 
10;f6;1;1;0.01;0.1;4237;1.398303305;inf;inf;   f0() = (1.398303305) x1 x1 sin 1 x1 x1 * exp / + x1 log 1 1 exp + + 1 1 + + log / exp * 
10;f5;1;1;0.01;0.1;4615;0.7945991889;inf;inf;   f0() = (0.7945991889) x1 sin sin cos exp cos 
10;f8;1;1;0.01;0.1;3389;1.007701855;inf;inf;   f0() = (1.007701855) 1 cos cos 1 log exp cos * 1 cos x1 + + 1 sin sin / log 
10;f2;2;0;0;0.001;3036;1.37245526;inf;inf;   f0() = (1.37245526) x1 x1 exp * 
10;f1;2;0;0;0.001;3826;1.445345469;inf;inf;   f0() = (1.445345469) x1 x1 exp * 
10;f10;1;1;0.001;0.01;14019;4.102369625;inf;inf;   f0() = (4.102369625) x1 x2 cos cos / 
10;f3;2;0;0;0.001;3963;0.8203725125;inf;inf;   f0() = (0.8203725125) x1 x1 sin 1 sin cos x1 exp / / x1 log 1 x1 + 1 exp + + 1 exp + log / exp * 
10;f4;2;0;0;0.001;3908;5.833400802;inf;inf;   f0() = (5.833400802) x1 x1 exp * 
10;f9;1;1;0.001;0.01;14789;0.96867002;inf;inf;   f0() = (0.96867002) x2 sin x2 * x1 sin + 
10;f7;2;0;0;0.001;3602;2.994066721;inf;inf;   f0() = (2.994066721) x1 x1 sin 1 x1 exp / + x1 log 1 x1 + 1 exp + + x1 exp 1 1 / + exp + log / exp * 
10;f8;2;0;0;0.001;3879;1.955004076;inf;inf;   f0() = (1.955004076) 1 x1 x1 x1 - / + x1 x1 exp log * + log log sin 1 1 - exp + 
10;f6;2;0;0;0.001;4077;1.34491099;inf;inf;   f0() = (1.34491099) x1 sin 1 1 - - sin x1 cos log - sin sin 1 * x1 1 cos 1 + sin * + 
10;f5;2;0;0;0.001;5521;0.8919427778;inf;inf;   f0() = (0.8919427778) x1 x1 1 x1 - log / cos + x1 1 + * 1 x1 exp x1 * * 1 exp - log x1 sin - - cos 
10;f10;1;1;0.001;0.1;13293;3.651340978;inf;inf;   f0() = (3.651340978) x1 sin x2 cos cos sin / 
10;f1;2;0;0;0.01;3735;1.445345469;inf;inf;   f0() = (1.445345469) x1 x1 exp * 
10;f9;1;1;0.001;0.1;14209;2.348281991;inf;inf;   f0() = (2.348281991) x1 sin x2 x2 * + exp log 
10;f2;2;0;0;0.01;3765;1.37245526;inf;inf;   f0() = (1.37245526) x1 x1 exp * 
10;f3;2;0;0;0.01;4102;0.8203725125;inf;inf;   f0() = (0.8203725125) x1 x1 sin 1 sin cos x1 exp / / x1 log 1 x1 + 1 exp + + 1 exp + log / exp * 
10;f4;2;0;0;0.01;3751;5.833400802;inf;inf;   f0() = (5.833400802) x1 x1 exp * 
10;f7;2;0;0;0.01;3626;2.994066721;inf;inf;   f0() = (2.994066721) x1 x1 sin 1 x1 exp / + x1 log 1 x1 + 1 exp + + x1 exp 1 1 / + exp + log / exp * 
10;f6;2;0;0;0.01;4163;1.34491099;inf;inf;   f0() = (1.34491099) x1 sin 1 1 - - sin x1 cos log - sin sin 1 * x1 1 cos 1 + sin * + 
10;f9;1;1;0.01;0.1;11447;4.947711297;inf;inf;   f0() = (4.947711297) x1 x2 x2 * + sin 
10;f8;2;0;0;0.01;3132;1.955004076;inf;inf;   f0() = (1.955004076) 1 x1 x1 x1 - / + x1 x1 exp log * + log log sin 1 1 - exp + 
10;f5;2;0;0;0.01;5661;0.8919427778;inf;inf;   f0() = (0.8919427778) x1 x1 1 x1 - log / cos + x1 1 + * 1 x1 exp x1 * * 1 exp - log x1 sin - - cos 
10;f1;2;0;0.001;0.01;3716;1.445345469;inf;inf;   f0() = (1.445345469) x1 x1 exp * 
10;f2;2;0;0.001;0.01;3782;1.37245526;inf;inf;   f0() = (1.37245526) x1 x1 exp * 
10;f7;2;0;0.001;0.01;2514;3.203615181;inf;inf;   f0() = (3.203615181) x1 exp x1 x1 / x1 log - sin cos exp / 
10;f4;2;0;0.001;0.01;3848;5.683333513;inf;inf;   f0() = (5.683333513) x1 x1 1 + x1 cos - sin exp 1 / 1 / * 
10;f8;2;0;0.001;0.01;2739;1.615559224;inf;inf;   f0() = (1.615559224) x1 cos x1 x1 x1 - / + 1 log x1 + x1 exp log * + log log sin 1 1 - exp + 
10;f3;2;0;0.001;0.01;4470;4.335648008;inf;inf;   f0() = (4.335648008) x1 x1 1 + x1 x1 / * cos sin log 1 1 * 1 / x1 1 x1 cos + - * x1 sin 1 cos + 1 x1 sin - + 1 x1 * * / / exp * 
10;f6;2;0;0.001;0.01;4216;2.733465416;inf;inf;   f0() = (2.733465416) x1 1 cos / 
10;f10;1;1;0.01;0.1;14451;4.102369625;inf;inf;   f0() = (4.102369625) x2 x2 - x1 x1 - log - sin x1 x2 cos cos / + 
10;f5;2;0;0.001;0.01;5566;1.075492321;inf;inf;   f0() = (1.075492321) x1 x1 exp sin x1 / exp / x1 1 + * 1 x1 exp x1 * * 1 exp - log x1 sin - - cos 
10;f1;2;1;0;0.001;3447;1.445345469;inf;inf;   f0() = (1.445345469) x1 x1 exp * 
10;f2;2;1;0;0.001;3839;1.37245526;inf;inf;   f0() = (1.37245526) x1 x1 exp * 
10;f4;2;1;0;0.001;3370;2.507988075;inf;inf;   f0() = (2.507988075) x1 x1 sin + x1 exp x1 cos 1 1 log exp + / - * 
10;f7;2;1;0;0.001;2871;0.6591986557;inf;inf;   f0() = (0.6591986557) 1 x1 x1 / sin exp sin x1 / / 
10;f3;2;1;0;0.001;4486;1.581525662;inf;inf;   f0() = (1.581525662) x1 1 x1 * 1 cos * - sin x1 * x1 exp 1 x1 * 1 cos * - 1 1 log + - + x1 exp + x1 * 
10;f10;2;0;0;0.001;13405;6.153809351;inf;inf;   f0() = (6.153809351) x1 x2 cos x2 log x2 x2 * * + * x1 sin + 
10;f6;2;1;0;0.001;3970;1.052386484;inf;inf;   f0() = (1.052386484) x1 x1 1 + sin * 1 cos 1 + sin * x1 sin + 
10;f9;2;0;0;0.001;14895;5.209710731;inf;inf;   f0() = (5.209710731) x2 sin x2 * x1 + 
10;f5;2;1;0;0.001;5485;1.087200786;inf;inf;   f0() = (1.087200786) x1 sin x1 + x1 * x1 1 x1 * / exp / 1 x1 exp / x1 / exp / x1 1 + * 1 x1 exp x1 * * 1 exp - log x1 - - cos 
10;f8;2;1;0;0.001;4447;1.4567557;inf;inf;   f0() = (1.4567557) 1 sin x1 x1 1 - - + x1 x1 exp log * + log log sin 1 1 - exp + 
10;f1;2;1;0;0.01;3207;1.445345469;inf;inf;   f0() = (1.445345469) x1 x1 exp * 
10;f2;2;1;0;0.01;3183;1.37245526;inf;inf;   f0() = (1.37245526) x1 x1 exp * 
10;f4;2;1;0;0.01;3801;2.628442986;inf;inf;   f0() = (2.628442986) x1 x1 exp x1 cos sin / 1 / * 
10;f3;2;1;0;0.01;4185;1.581525662;inf;inf;   f0() = (1.581525662) x1 1 x1 * 1 cos * - sin x1 * x1 exp 1 x1 * 1 cos * - 1 1 log + - + x1 exp + x1 * 
10;f7;2;1;0;0.01;2888;0.6591986557;inf;inf;   f0() = (0.6591986557) 1 x1 x1 / sin exp sin x1 / / 
10;f6;2;1;0;0.01;3241;0.9966161253;inf;inf;   f0() = (0.9966161253) x1 x1 1 + sin * 1 cos 1 + sin * x1 + 
10;f5;2;1;0;0.01;4391;1.0596043;inf;inf;   f0() = (1.0596043) x1 x1 exp sin x1 / exp / x1 1 + * 1 x1 exp x1 * * 1 exp - log x1 - - cos 
10;f10;2;0;0;0.01;14268;6.153809351;inf;inf;   f0() = (6.153809351) x1 x2 cos x2 log x2 x2 * * + * x1 sin + 
10;f8;2;1;0;0.01;4284;1.4567557;inf;inf;   f0() = (1.4567557) 1 sin x1 x1 1 - - + x1 x1 exp log * + log log sin 1 1 - exp + 
10;f9;2;0;0;0.01;16077;5.209710731;inf;inf;   f0() = (5.209710731) x2 sin x2 * x1 + 
10;f1;2;1;0;0.1;2809;1.445345469;inf;inf;   f0() = (1.445345469) x1 x1 exp * 
10;f3;2;1;0;0.1;3238;2.379479227;inf;inf;   f0() = (2.379479227) 1 x1 + exp 1 1 - + cos x1 1 log + exp + x1 * 
10;f2;2;1;0;0.1;3691;0.8389067915;inf;inf;   f0() = (0.8389067915) x1 sin 1 x1 sin - / 
10;f4;2;1;0;0.1;4020;1.162677846;inf;inf;   f0() = (1.162677846) x1 1 x1 sin - / exp log 
10;f6;2;1;0;0.1;3731;0.9966161253;inf;inf;   f0() = (0.9966161253) x1 x1 1 + sin * 1 cos 1 + sin * x1 + 
10;f5;2;1;0;0.1;3974;0.7945991889;inf;inf;   f0() = (0.7945991889) x1 sin sin cos exp cos 
10;f9;2;0;0.001;0.01;15726;5.209710731;inf;inf;   f0() = (5.209710731) x2 sin x2 * x1 + 
10;f10;2;0;0.001;0.01;15109;6.153809351;inf;inf;   f0() = (6.153809351) x1 x2 cos x2 log x2 x2 * * + * x1 sin + 
10;f7;2;1;0;0.1;3442;0.7111131511;inf;inf;   f0() = (0.7111131511) x1 1 sin sin cos / 
10;f8;2;1;0;0.1;4053;2.652146072;inf;inf;   f0() = (2.652146072) x1 log sin 1 x1 1 + 1 / x1 - - exp + 
10;f1;2;1;0.001;0.01;3177;1.445345469;inf;inf;   f0() = (1.445345469) x1 x1 exp * 
10;f2;2;1;0.001;0.01;3445;1.37245526;inf;inf;   f0() = (1.37245526) x1 x1 exp * 
10;f9;2;1;0;0.001;13986;0.96867002;inf;inf;   f0() = (0.96867002) x2 sin x2 * x1 sin + 
